movieId,tmdbId,budget,revenue,runtime,popularity,vote_average,vote_count,release_date,original_language,status
431,6075,30000000,63848322,144,12.008,7.827,3589,1993-11-10,en,Released
432,11310,40000000,72000000,116,4.2826,5.343,360,1994-06-10,en,Released
433,18658,0,7355425,107,3.4571,5.8,74,1994-05-06,en,Released
434,9350,70000000,255000211,113,13.0005,6.526,2740,1993-05-28,en,Released
435,9612,33000000,21274717,87,7.6044,5.525,1084,1993-07-23,en,Released
436,2124,40000000,19700000,121,8.2505,5.762,651,1994-08-19,en,Released
437,26261,20000000,11391093,93,2.7065,5.196,138,1994-04-15,en,Released
438,19176,35000000,25000000,107,5.0768,5.697,170,1994-06-03,en,Released
440,11566,28000000,92000000,110,6.8783,6.645,863,1993-05-07,en,Released
441,9571,6900000,8259076,102,11.4371,7.314,2355,1993-09-24,en,Released
442,9739,57000000,159055768,115,17.5178,6.774,4279,1993-10-08,en,Released
444,34444,8000000,0,96,3.2523,4.349,149,1994-05-13,en,Released
445,26141,10000000,7839327,90,5.805,5.531,176,1993-10-29,en,Released
446,10997,4000000,6400000,171,10.9417,7.938,710,1993-01-01,zh,Released
448,10443,20000000,6995302,122,3.7608,6.876,355,1993-10-15,en,Released
449,20239,1000000,233824,88,2.3128,6.161,56,1994-06-03,en,Released
450,16297,0,20016254,103,4.0146,6.742,235,1994-04-29,en,Released
451,18551,0,9709451,126,3.7731,5.958,106,1993-11-05,en,Released
452,25440,0,0,101,3.1255,6.381,21,1994-04-15,en,Released
453,9024,30000000,11146270,94,6.9027,6.178,408,1993-10-01,en,Released
454,37233,42000000,270248367,154,13.5865,6.746,2411,1993-06-30,en,Released
455,1634,20000000,153698625,112,10.8264,6.213,2044,1993-07-16,en,Released
456,13815,3500000,8094616,114,5.6313,7.188,248,1994-06-15,en,Released
457,5503,44000000,368875760,131,17.5455,7.5,4960,1993-08-06,en,Released
458,35588,35000000,18635620,115,4.787,6.29,311,1993-12-10,en,Released
459,2087,37000000,30057974,116,10.4028,5.8,403,1994-02-11,en,Released
460,41579,30000000,53769594,109,3.9163,5.332,223,1994-06-17,en,Released
461,18620,15000,2405285,83,1.4618,5.244,43,1994-06-10,en,Released
464,2019,18000000,74189677,99,13.7747,6.514,1390,1993-04-27,en,Released
466,9255,25000000,133752825,88,11.0654,6.548,2146,1993-05-21,en,Released
467,26271,0,0,95,3.3195,4.659,41,1995-12-08,en,Released
468,10612,40000000,10904930,91,4.7217,6.346,328,1995-05-12,en,Released
469,2259,25000000,6265311,140,7.1739,6.941,753,1993-10-21,en,Released
470,16097,0,0,94,2.6029,5.266,62,1994-01-11,en,Released
471,11934,25000000,2800000,111,6.9625,7.063,1238,1994-03-11,en,Released
472,106143,40000000,0,115,3.9714,5.579,57,1994-02-04,en,Released
473,12475,0,28881266,91,4.4984,5.089,235,1994-08-12,en,Released
474,9386,40000000,177000000,128,12.5317,6.976,1875,1993-07-08,en,Released
475,7984,13000000,65796862,133,9.1985,7.9,2047,1993-12-27,en,Released
476,59930,0,8880705,110,1.9563,5.69,21,1994-04-22,en,Released
477,15765,15000000,39100000,118,6.3583,7.1,384,1993-06-09,en,Released
478,31643,30000000,3800000,112,2.4523,5.2,76,1994-03-30,en,Released
479,6,21000000,12136938,110,5.4428,6.448,387,1993-10-15,en,Released
480,329,63000000,1058454230,127,18.3467,7.976,18359,1993-06-11,en,Released
481,10909,9000000,2395231,118,6.3287,6.59,905,1993-06-24,en,Released
482,507,1500000,418961,96,3.2448,6.201,383,1993-10-01,en,Released
484,29918,0,9994609,94,3.1365,6.116,224,1994-07-22,en,Released
485,9593,85000000,137298489,131,14.095,6.488,3109,1993-06-18,en,Released
486,42580,2000000,12440858,91,2.9012,5.704,162,1993-06-04,en,Released
487,22317,0,0,98,2.399,5.521,144,1994-03-11,en,Released
488,1413,17000000,1499795,101,3.1842,6.575,253,1993-10-01,en,Released
489,12121,22000000,104942695,111,5.1128,5.548,400,1993-01-06,en,Released
490,2246,20000000,46405336,107,5.5409,6.28,538,1993-09-29,en,Released
491,10502,20000000,36560338,115,4.2339,6.558,582,1993-08-25,en,Released
492,10440,13500000,11285588,104,5.196,7.253,1208,1993-05-02,en,Released
493,9516,3500000,27900000,97,6.9004,7.517,953,1993-05-26,en,Released
494,2320,55000000,121969216,132,10.8866,6.35,1070,1996-03-15,en,Released
495,5879,0,7650000,102,12.9201,6.615,760,1976-09-15,ja,Released
496,83718,0,0,91,2.4274,7.194,49,1994-09-09,en,Released
497,11971,11000000,22600000,111,6.8642,6.956,838,1993-05-07,en,Released
499,31911,0,3125424,98,2.5822,5.6,49,1993-10-15,en,Released
500,788,25000000,441286195,125,20.8092,7.196,6802,1993-11-24,en,Released
501,21450,0,1769305,131,6.522,7.285,701,1993-08-06,en,Released
502,11231,12000000,15876353,107,11.0207,5.39,1211,1994-07-18,en,Released
504,10447,20000000,15340000,118,5.418,6.238,507,1994-04-29,en,Released
505,31586,40000000,7182747,87,4.5799,5.044,281,1994-07-22,en,Released
506,9300,4000000,5377643,94,5.0143,6.94,406,1992-12-11,en,Released
507,9559,30000000,135100000,138,10.6745,7.499,1929,1993-11-24,en,Released
508,9800,26000000,206678440,126,9.7898,7.702,4757,1993-12-22,en,Released
509,713,7000000,40247071,120,10.7656,7.358,1692,1993-05-18,en,Released
510,8291,14000000,27515786,109,4.6983,6.727,298,1993-07-23,en,Released
511,18133,0,23042200,112,2.9043,6.491,111,1993-09-24,en,Released
512,25557,15000000,8600000,109,3.7629,5.763,207,1994-10-21,en,Released
513,22588,0,0,108,3.0758,5.8,58,1994-10-21,en,Released
514,10872,11000000,11400000,97,3.8865,6.552,388,1994-03-09,en,Released
515,1245,11500000,23240144,134,9.0279,7.358,1552,1993-11-05,en,Released
516,11858,40000000,24332324,128,5.5081,6.125,328,1994-06-03,en,Released
517,7007,40000000,107198790,129,7.629,6.152,866,1993-07-30,en,Released
518,10467,25000000,26000000,118,4.4899,5.6,202,1994-10-28,en,Released
519,5550,22000000,10696210,105,8.3763,4.902,1498,1993-01-21,en,Released
520,8005,20000000,35739755,104,11.3819,6.612,2379,1993-07-28,en,Released
521,2088,11500000,3275585,110,5.1544,6.202,223,1993-09-13,en,Released
522,10412,1600000,3300000,94,3.2771,6.525,591,1992-03-05,en,Released
523,47889,800000,1001437,114,2.1681,5.975,40,1993-10-08,en,Released
524,14534,12000000,22800000,114,6.2867,7.35,788,1993-09-17,en,Released
526,41878,0,0,126,1.9851,6.482,84,1992-10-21,fr,Released
527,424,22000000,321365567,195,35.0822,8.57,17929,1993-12-15,en,Released
528,35233,20000000,2694234,101,3.2842,5.238,124,1994-09-30,en,Released
529,14291,12000000,7266383,110,4.8691,7.071,673,1993-08-13,en,Released
531,11236,18000000,40000000,101,7.1965,7.4,1012,1993-08-13,en,Released
532,11592,13000000,7820688,94,5.6609,6.7,791,1994-04-13,en,Released
533,8850,40000000,48063465,108,6.9451,6.065,590,1994-07-01,en,Released
534,10445,22000000,25842000,131,3.3509,6.881,319,1993-12-25,en,Released
535,695,12000000,6110979,188,5.5282,7.223,712,1993-10-01,en,Released
536,43535,0,3430583,106,4.5823,6.14,132,1994-09-02,en,Released
537,12519,0,7770731,98,3.8241,5.594,175,1994-03-04,en,Released
538,23210,15000000,6284090,112,5.0433,6.385,382,1993-12-08,en,Released
539,858,21000000,227799884,105,15.2595,6.744,2690,1993-06-24,en,Released
540,867,40000000,116300000,107,7.2731,5.57,839,1993-05-21,en,Released
541,78,28000000,41722424,118,29.9537,7.936,15422,1982-06-25,en,Released
542,13203,8000000,36448200,95,4.8865,6.029,311,1993-07-02,en,Released
543,10442,20000000,11585483,93,4.5713,6.111,496,1993-07-30,en,Released
544,11074,30000000,77000000,102,9.1436,5.93,993,1993-09-17,en,Released
546,9607,48000000,20929518,105,8.7192,4.499,1501,1993-05-28,en,Released
547,17585,7400000,7690013,96,4.4965,6.175,226,1994-04-15,en,Released
548,9057,50000000,16478900,102,5.2237,5.356,295,1994-09-23,en,Released
549,20967,0,0,93,2.5243,7.04,50,1993-11-26,en,Released
550,10635,0,14815317,93,4.257,6.4,247,1994-04-08,en,Released
551,9479,18000000,75634409,76,29.441,7.839,10606,1993-10-09,en,Released
552,10057,30000000,111898845,105,10.9008,6.386,1104,1993-11-11,en,Released
553,11969,25000000,73205065,130,13.6398,7.582,2552,1993-12-25,en,Released
555,319,12500000,12600000,119,15.8438,7.537,3180,1993-09-09,en,Released
556,26408,0,901668,96,1.9939,6.771,72,1993-11-03,en,Released
558,15139,27000000,13670688,75,8.5109,6.404,811,1994-11-23,en,Released
562,11446,800000,5034794,88,5.3961,7.081,521,1996-03-22,en,Released
563,51980,0,0,160,2.1883,6.723,349,1993-09-29,fr,Released
564,24405,15000000,1596687,102,4.7316,5.4,181,1994-04-22,en,Released
567,8223,0,2019069,117,4.2806,6.388,329,1993-10-29,es,Released
568,14587,0,0,100,2.5762,5.293,29,1993-09-11,en,Released
569,31504,0,0,119,3.1942,5.947,123,1994-06-29,en,Released
573,23637,0,0,93,1.7429,7.2,407,1992-10-09,it,Released
574,17600,200000,0,106,4.2664,5.7,88,1994-01-15,en,Released
575,10897,0,67308282,82,18.9683,6.831,1368,1994-08-05,en,Released
577,21352,0,0,94,2.7885,5.4,129,1994-08-17,en,Released
579,68806,0,0,96,1.5989,6.574,47,1993-04-15,it,Released
580,37345,0,3021629,97,3.2353,5.5,32,1994-09-16,en,Released
581,32562,0,1400591,102,2.1804,7.24,121,1996-03-15,en,Released
583,25403,0,173696,101,2.911,7.328,526,1993-11-12,it,Released
585,9066,12000000,46576136,89,5.0071,6.1,336,1995-02-16,en,Released
586,771,18000000,476684675,103,2.0124,7.466,12859,1990-11-16,en,Released
587,251,22000000,505000000,127,20.4796,7.2,6208,1990-07-13,en,Released
588,812,28000000,504050219,91,22.8676,7.657,12264,1992-11-25,en,Released
589,280,102000000,517814175,137,39.2053,8.169,14880,1991-07-03,en,Released
590,581,22000000,424208848,181,17.8984,7.839,4828,1990-11-09,en,Released
592,268,35000000,411348924,126,21.9219,7.234,8812,1989-06-21,en,Released
593,274,19000000,272742922,119,9.0195,8.3,18528,1991-02-14,en,Released
594,408,1488423,184925486,83,25.2431,7.128,8131,1937-12-21,en,Released
595,10020,25000000,424967620,84,31.1885,7.725,10900,1991-10-22,en,Released
596,10895,2600000,164000000,88,17.7873,7.118,6373,1940-02-23,en,Released
597,114,14000000,463406268,120,18.7778,7.441,9181,1990-03-23,en,Released
599,576,6244087,638641,145,7.8898,7.588,1379,1969-06-19,en,Released
600,15477,0,0,101,2.5803,5.733,73,1994-11-23,en,Released
602,124472,0,527034,60,1.5423,6.6,10,1994-09-27,en,Released
605,7300,0,97529550,108,4.8513,6.48,746,1996-12-20,en,Released
606,10824,0,13940383,95,4.6105,5.457,431,1995-03-17,en,Released
608,275,7000000,60611975,98,18.186,7.848,9393,1996-03-08,en,Released
609,25059,0,32709423,89,7.1038,6.622,551,1996-03-08,en,Released
610,11827,9300000,20118654,90,5.6585,6.536,830,1981-08-07,en,Released
611,8766,4000000,16675000,86,5.3036,5.284,626,1996-03-08,en,Released
612,23570,8000000,5656388,97,3.725,4.957,132,1996-05-03,en,Released
613,47333,0,5200601,113,4.4685,6.926,250,1996-01-20,en,Released
615,51242,0,0,115,2.0673,7.198,101,1974-05-05,it,Released
616,10112,4000000,191000000,78,16.4762,7.303,5456,1970-12-24,en,Released
617,4307,4500000,19000000,106,4.2508,6.783,267,1995-09-22,es,Released
618,46029,24000000,1141556,118,3.7882,5.466,179,1995-12-01,en,Released
619,32308,24000000,4400000,94,2.6232,4.129,140,1996-03-15,en,Released
626,28121,8000000,34746109,108,2.8136,5.698,96,1996-04-04,en,Released
627,12520,0,442965,92,4.4682,6.528,304,1995-09-08,en,Released
628,1592,30000000,102616183,130,19.2833,7.659,4165,1996-04-03,en,Released
631,19042,0,8620678,82,5.1299,6.051,296,1996-03-29,en,Released
632,38884,3000000,228800,109,3.7462,7.346,309,1995-04-07,en,Released
633,47449,0,0,80,2.3879,6.04,25,1995-05-17,en,Released
634,36259,33500000,0,92,4.2623,3.634,123,1995-12-14,en,Released
635,41852,0,10125417,109,2.4295,6.558,78,1996-03-29,en,Released
636,40926,0,0,88,1.7793,4.2,17,1996-03-22,en,Released
637,9099,39000000,37956793,90,5.581,5.883,407,1996-03-29,en,Released
638,2021,0,218626,110,2.5633,6.75,58,1995-06-02,en,Released
639,61752,12000000,4939939,108,3.1891,5.1,126,1996-03-22,en,Released
640,10988,45000000,52400000,107,3.397,5.502,331,1996-03-22,en,Released
645,12652,0,0,106,2.7981,7.007,147,1995-10-18,fr,Released
647,10684,46000000,100900000,116,10.0842,6.555,1100,1996-07-04,en,Released
648,954,80000000,457696391,111,25.4027,7.03,10274,1996-05-22,en,Released
649,68445,0,0,85,1.4328,6.4,26,1995-02-10,en,Released
650,18989,0,3486578,123,4.1171,6.102,85,1996-06-14,en,Released
653,8840,57000000,115267375,103,9.5921,6.568,2235,1996-05-31,en,Released
656,11107,30000000,31387164,100,3.3915,5.489,183,1996-05-31,en,Released
661,10539,38000000,28946127,79,8.727,6.604,1482,1996-04-12,en,Released
662,10543,0,0,97,10.6703,6.669,1131,1996-04-12,en,Released
663,18414,0,0,88,2.6998,6.247,89,1996-04-02,en,Released
665,11902,14000000,182134,170,3.7108,7.7,806,1995-10-25,sr,Released
667,25087,0,684351,90,2.8751,5.372,149,1996-03-01,en,Released
668,5801,31500,536364,125,3.4675,7.802,509,1955-08-26,bn,Released
670,896,0,134241,105,2.3602,8.112,290,1959-05-01,bn,Released
671,3065,5000000,1007306,73,2.3463,6.572,237,1996-04-19,en,Released
673,2300,80000000,250200000,87,16.3706,6.808,6570,1996-11-15,en,Released
674,8069,9000000,2500000,98,8.1998,5.991,879,1968-10-10,en,Released
678,27768,0,0,25,2.003,6.67,33,1994-03-26,en,Released
679,221917,0,0,109,1.7071,6.417,12,1995-09-22,en,Released
680,8072,220000,46585,99,5.7744,6.896,634,1965-05-05,fr,Released
685,33245,0,622503,110,3.0101,6.329,42,1996-03-22,en,Released
688,27281,0,0,107,3.618,5.19,197,1995-07-28,en,Released
691,40001,25000000,10082005,105,4.0502,7.2,227,1996-04-19,en,Released
692,29621,0,0,94,3.2672,4.96,87,1996-08-23,en,Released
694,20762,0,14818176,114,8.4849,7.019,606,1996-04-19,en,Released
695,37144,0,0,94,2.26,5.768,95,1995-12-01,en,Released
697,12656,0,0,99,3.952,5.427,185,1996-09-13,en,Released
698,38867,0,63174,99,3.1957,4.4,52,1995-06-09,en,Released
700,25969,1500000,4821759,90,2.2997,6.597,98,1995-09-15,en,Released
703,43634,0,516349,86,2.8912,5.4,49,1996-05-10,en,Released
704,9103,30000000,57400547,95,6.9964,6.218,820,1996-04-19,en,Released
706,29649,0,10163782,99,2.7535,6.478,23,1996-04-26,en,Released
707,10990,29000000,11500000,107,4.8305,6.031,337,1996-04-26,en,Released
708,8866,0,3407,93,3.195,6.1,352,1996-04-26,en,Released
709,12233,31000000,121000000,74,11.3263,6.739,1748,1988-11-18,en,Released
710,23449,0,0,91,3.342,5.306,160,1996-04-19,en,Released
711,36355,25530000,20080020,95,3.7715,5.559,362,1996-05-17,en,Released
714,922,9000000,1038000,122,8.7304,7.306,1795,1995-12-23,en,Released
715,11876,35000000,15000000,135,3.6257,6.5,161,1995-09-20,fr,Released
718,11687,9500000,98800000,107,8.3108,7.121,2103,1993-01-27,fr,Released
719,9304,45000000,21075014,117,5.5948,5.823,623,1996-07-19,en,Released
720,503475,0,0,75,1.6287,7.6,5,1996-06-14,en,Released
722,73183,0,0,112,0.9688,7.769,13,1996-05-01,en,Released
724,9100,15000000,24800000,101,15.8022,6.782,2126,1996-05-03,en,Released
725,20759,0,0,91,3.3015,5.248,109,1996-05-03,en,Released
726,46063,0,5,103,3.2706,5.682,107,1996-05-02,en,Released
728,32513,0,0,95,1.9606,6.8,80,1995-01-01,en,Released
731,36915,25000000,5009305,132,3.088,5.365,89,1996-05-17,en,Released
733,9802,75000000,335062621,137,17.6735,7.157,5381,1996-06-07,en,Released
735,21588,4000000,0,104,3.558,6.917,591,1994-03-25,it,Released
736,664,92000000,494471524,113,14.8295,6.575,3998,1996-05-10,en,Released
737,11867,9000000,3793614,98,6.8919,4.121,507,1996-05-02,en,Released
741,9323,3000000,10000000,83,20.5827,7.9,4054,1995-11-18,ja,Released
742,10280,8000000,15315484,92,6.584,5.895,697,1996-10-25,en,Released
743,10535,18000000,26960191,81,9.7429,5.415,796,1996-05-24,en,Released
745,532,0,4638,30,6.0986,7.594,973,1996-03-07,en,Released
747,16299,25000000,2491989,94,2.9377,4.844,91,1996-08-08,en,Released
748,10547,25000000,14063331,115,9.5148,6.043,879,1996-05-31,en,Released
750,935,1800000,9500000,95,14.9134,8.1,6331,1964-01-29,en,Released
757,40751,0,0,98,4.3071,7.072,409,1994-09-17,cn,Released
759,85778,0,0,83,1.1292,7.111,9,1995-11-10,en,Released
760,11101,10000000,152972,134,5.8389,7.337,655,1993-01-20,de,Released
761,9826,45000000,17323326,100,7.0214,5.322,647,1996-06-06,en,Released
762,9879,50000000,113309743,115,9.5257,5.565,1213,1996-06-28,en,Released
764,22621,0,0,105,2.1786,6.6,95,1995-12-29,en,Released
765,7095,45000000,58620973,113,7.2205,6.283,1398,1996-08-09,en,Released
766,26890,0,1814290,103,3.605,6.151,96,1996-05-01,en,Released
773,77771,0,0,91,3.0879,6.596,125,1973-05-10,wo,Released
775,41225,0,0,122,3.0203,6.23,189,1968-05-16,fr,Released
778,627,4000000,71981823,94,16.309,7.959,10675,1996-02-23,en,Released
779,32872,1000000,3525125,113,2.6851,4.118,38,1997-05-30,en,Released
780,602,75000000,817400891,145,23.6573,6.918,10743,1996-07-02,en,Released
781,14553,10000000,4800000,116,8.8103,6.675,632,1996-03-29,en,Released
782,9566,55000000,18626419,116,6.3123,5.986,905,1996-08-15,en,Released
783,10545,100000000,325300000,91,17.3779,7.134,5480,1996-06-21,en,Released
784,9894,47000000,102825796,96,14.086,6.003,2770,1996-06-10,en,Released
785,11543,27000000,25023434,114,5.0189,6.537,1017,1996-07-04,en,Released
786,9268,100000000,242295562,115,12.7935,6.103,2118,1996-06-21,en,Released
788,9327,54000000,128769345,95,8.7483,5.648,3216,1996-06-28,en,Released
790,81949,0,65352,82,1.8744,6.233,30,1994-06-15,fr,Released
795,44535,0,0,102,2.1184,5.2,17,1994-09-27,en,Released
798,11228,80000000,159212469,115,10.534,6.144,1774,1996-12-06,en,Released
799,10779,30000000,29359216,110,9.8389,6.969,1824,1996-07-19,en,Released
800,26748,5000000,13269963,135,3.6391,7.052,434,1996-06-21,en,Released
801,38223,12000000,26600000,101,4.1908,6.104,207,1996-07-10,en,Released
802,9294,32000000,152000000,123,11.9056,6.526,1415,1996-07-05,en,Released
803,49963,0,0,86,2.1739,6.067,60,1996-07-17,en,Released
804,11363,3500000,9500000,96,5.1986,5.477,284,1996-08-26,en,Released
805,1645,40000000,152266007,149,18.161,7.391,3094,1996-07-24,en,Released
806,31546,0,665450,88,2.2888,5.37,73,1996-09-13,en,Released
808,36344,23000000,11829959,109,3.5205,5.782,149,1996-08-14,en,Released
809,18550,25000000,17193231,98,4.3975,5.723,269,1996-07-19,en,Released
810,11511,20000000,18937262,94,3.51,4.153,321,1996-07-17,en,Released
813,34170,30000000,8315693,93,2.9065,5.538,158,1996-07-26,en,Released
818,12606,12000000,21440752,90,4.3261,5.834,184,1996-08-23,en,Released
823,4837,0,0,86,2.7163,6.859,274,1967-03-02,fr,Released
824,12632,0,0,139,2.2514,6.188,16,1993-09-11,de,Released
828,18975,25000000,15100000,95,4.109,5.303,256,1996-07-26,en,Released
829,11962,13000000,4600000,81,5.1286,5.8,389,1996-07-26,en,Released
830,2925,26000000,116400000,102,8.6917,6.7,850,1996-09-20,en,Released
832,3595,80000000,309492681,121,9.5495,6.696,2200,1996-11-08,en,Released
833,9308,0,21302121,86,4.0989,5.531,229,1996-10-25,en,Released
835,18555,0,258263,102,3.6376,6.0,157,1996-08-23,en,Released
836,12123,50000000,60209334,107,11.0227,5.821,1256,1996-08-02,en,Released
837,10830,36000000,33500000,98,17.9519,7.188,4963,1996-08-02,en,Released
838,3573,6000000,22231658,121,5.561,6.612,684,1996-08-02,en,Released
839,10546,13000000,25317287,84,5.363,5.505,623,1996-08-29,en,Released
840,18862,0,0,109,3.9262,5.354,147,1996-08-14,en,Released
841,31417,0,58656,84,5.1295,7.595,822,1960-01-11,fr,Released
842,9431,15000000,5600000,87,5.5152,5.965,431,1996-08-16,en,Released
848,47907,6000000,12643776,117,2.5905,6.478,69,1996-08-23,en,Released
849,10061,50000000,42277365,101,12.3063,5.861,1673,1996-08-09,en,Released
851,549,3300000,3022292,107,3.7674,6.613,326,1996-08-09,en,Released
852,10478,45000000,53854588,135,4.5762,6.075,609,1996-08-16,en,Released
858,238,6000000,245066411,175,70.4018,8.687,23613,1972-03-14,en,Released
861,11134,0,34391494,95,8.5516,6.939,602,1992-07-04,cn,Released
866,9303,4500000,7011317,105,10.4765,7.238,1151,1996-09-13,en,Released
867,23945,17000000,0,89,2.5601,5.22,93,1996-08-23,en,Released
869,22479,18000000,0,116,2.5685,6.078,102,1996-08-16,en,Released
870,9054,53000000,19745922,94,4.1029,4.923,169,1997-05-30,en,Released
875,410921,0,0,83,0.9339,4.75,4,1994-01-01,en,Released
876,38955,1000000,1207130,101,2.6564,5.7,104,1993-10-21,cn,Released
879,11015,60000000,33956608,110,7.8468,6.2,659,1997-01-10,en,Released
880,9306,40000000,49627779,96,4.8671,4.9,585,1996-08-23,en,Released
881,12559,0,0,101,4.3181,5.775,211,1996-08-30,en,Released
882,58770,8000000,3600000,94,3.8696,5.8,125,1996-08-30,en,Released
